A1 A2 A3 A4 A5 A6 A7 SR3 SR4 SR5 SR6 SR7 c0 c1 d0 d1 dx1 gamma1 log_A1 log_A2 log_A3 log_A4 log_A5 log_A6 log_A7 mu1 mu2 mu3 mu4 mu5 mu6 mu7 sigma1 sigma2 sigma3 sigma4 sigma5 sigma6 sigma7
3.286121796034125 0.7723281143520594 2.0249487348322686 3.3181089010244906 3.082337401700142 2.592254263703643 1.4212691520603364 0.47605522737765354 0.8540448341381919 0.422991783318952 0.6397445315847526 0.6112417116756745 1.6397499472364516 -0.0013987065291556622 1.414983255376511 -0.0003972817414625016 0.5970810684840301 27.479537728872216 1.1897080840633378 -0.2583458006614278 0.7055443841058306 1.1993950125149055 1.1256882058249122 0.9525278692436501 0.3515502414960095 589.1573050458334 589.1572225904605 589.1147957721919 589.1281366172548 588.9984252297307 589.0412481033247 589.0995855682828 12.886090762948978 39.22251908316254 1.5301643604220232 2.9650787828770606 6.3368505352789395 6.172567989781421 5.659490175008828
3.30042147655058 0.7720855668880259 2.0154983483859423 3.293481902354273 3.08748030891467 2.5952309180186983 1.4160396135666713 0.475807230711468 0.8553738522079397 0.4230864754518803 0.6388242503057315 0.6105465451840802 1.6381257950490133 -0.0014008208531365442 1.4156185526343603 -0.0003971499300585724 0.5970653135764918 27.340032582549426 1.194050180483751 -0.2586598971615739 0.7008664841185046 1.1919453341250414 1.127355324254299 0.9536754984078718 0.3478639705628933 589.1573071638488 589.1572189708385 589.1147959402207 589.1281464063495 588.9984219518122 589.0412484321168 589.099586153392 12.855593154256503 39.23277967573148 1.5306022299620772 2.9653559569797707 6.334300153291642 6.170562013735139 5.64672876184259
3.2790940348297295 0.7707046032521125 2.0171989170450977 3.33990064440595 3.08199833812275 2.5949685497322363 1.4422758280296175 0.4753811304135495 0.8527779587214812 0.4215095341164978 0.6376165123634155 0.6083856455468072 1.639207772824422 -0.001401043328614738 1.4156398828197323 -0.00039707017709483816 0.5970880608310611 27.48169680595572 1.1875671753499752 -0.26045011339636587 0.7017098743598378 1.2059410593623054 1.125578197677386 0.9535743969807241 0.3662223021447069 589.1573041195454 589.1572221968926 589.1148002057618 589.1281503330941 588.9984194178522 589.0412337298922 589.0995892224213 12.8659740940965 39.216956991626965 1.5375532804699439 2.9655451400265567 6.340159621293293 6.167031680261417 5.664302139622415
3.2919626940847615 0.7719266033118631 1.96761639326237 3.308696687486239 3.088067821117975 2.61427570802787 1.4425018046695435 0.4726364412232052 0.8581264613455526 0.42095172731514413 0.637442707151959 0.6082276116041921 1.6354504522986058 -0.0013929961280763838 1.4118893687161989 -0.00039144991689039974 0.5970225570245293 27.268648513496508 1.1914839504555825 -0.258865806907355 0.6768228575074963 1.1965543618449264 1.1275455947186228 0.9609870832544138 0.3663789704700757 589.1573143005809 589.157214595224 589.1148145583571 589.1281399088898 588.9984367820263 589.0412222105139 589.0995826917476 12.96507232600684 39.20979267002334 1.5304818583527344 2.9645393482385196 6.322594005289512 6.173661678524526 5.651754231739813
3.2813639794442717 0.7709058262932702 1.9716048580290335 3.274353312043266 3.095839753768583 2.6142461463358124 1.4315180885609948 0.46964976334692754 0.8557283138556424 0.4223097138406955 0.6367195883494737 0.6108523438221346 1.636867414453929 -0.001395219298148574 1.4149348603120369 -0.0003916889932992114 0.596986445175444 27.316341805551897 1.1882591833470353 -0.2601890577646137 0.6788478598494145 1.1861203876175115 1.1300591952692565 0.9609757753961392 0.35873548156491253 589.157317329114 589.157214093926 589.1148144558023 589.1281369276508 588.9984326352496 589.0412402590078 589.0995792096614 13.0421018689268 39.22429891652814 1.5332255462939788 2.964793853559546 6.318991927754237 6.180108041335802 5.65389679490719
3.2801857570151056 0.7720856365506841 1.9669037568810872 3.3486337713540033 3.0890020472695587 2.6276287096412174 1.436008945686677 0.47044534489697737 0.8574588660625356 0.42293284833574857 0.6357280549851918 0.6096395833449139 1.635278680205395 -0.0013997908570706685 1.412634592441389 -0.00039220658492929796 0.5969885346941034 27.24025055931605 1.1879000540287639 -0.25865980693497465 0.6764606093237884 1.2085524332053625 1.1278480766974937 0.9660818081605435 0.361867700193451 589.1573226787251 589.1572173572612 589.1148127431505 589.1281437839175 588.998440636313 589.0412434559921 589.0995815562034 13.022110405945025 39.216323440748354 1.538781631584027 2.9651689662868645 6.326343876560369 6.173481766549848 5.661266964272727
3.2752064741595235 0.7714009166832533 1.9835562626778083 3.2927971579821524 3.1065617575945392 2.614467142588833 1.417347181933999 0.4720187244567904 0.8570202065643295 0.4207041873705849 0.6347184085024461 0.611279863043519 1.6394536755263365 -0.0013956098594672286 1.4152276857568122 -0.000394845516471106 0.5970586394766166 27.36206104363869 1.186380912644821 -0.2595470448715971 0.6848913259230257 1.1917374035565627 1.1335165704445709 0.9610603071885481 0.3487869426486164 589.1573190600266 589.1572218494804 589.1148211110715 589.128141795588 588.9984379281487 589.0412435212381 589.0995900350516 13.137112330006824 39.21868316021023 1.5399370143994435 2.9656361830950884 6.344452081592233 6.167853675655762 5.646083309380573
3.2928719230460723 0.7729648024461038 1.9690354292322783 3.2936033560800144 3.109496355927932 2.6246061387974478 1.4184546460612064 0.4717673364759872 0.8582759293761039 0.42056156142056034 0.6347386770055995 0.6101498473763051 1.6374185400521095 -0.0013955042606552713 1.412560671919688 -0.00039261071135651584 0.5970270072498506 27.198449593991114 1.1917601089379 -0.2575217651363168 0.6775437930107385 1.191982210443167 1.1344607696453564 0.9649308424232287 0.34956800158762646 589.1573188323232 589.1572188153192 589.1148250910633 589.1281341746076 588.998448691718 589.0412393276639 589.0995879546979 13.104128353257597 39.22822737957594 1.5362057379518046 2.9651770144111693 6.33234354890185 6.165624313789875 5.644629558661807
3.2759929214996983 0.7709785802430066 1.9795397034849767 3.2874240965301653 3.1063061900137487 2.6097521705348203 1.4287858189666904 0.471625765270439 0.8581539854701903 0.4215414982455208 0.6360918496752546 0.6118821633470036 1.636173926709188 -0.0014000453863800687 1.4153662411076555 -0.00039311909285817936 0.5970264919190648 27.30185270810683 1.1866210052741109 -0.2600946875907122 0.6828643446930248 1.1901043087294048 1.1334343000396339 0.9592552630081264 0.356825005955548 589.1573286761153 589.1572191945471 589.1148165987465 589.1281416625519 588.9984468317673 589.0412382029358 589.0995862342374 13.12926267880464 39.227701513520856 1.5367810351906843 2.9657729029336157 6.3263627167965035 6.150055458314551 5.626086744986088
3.2893481289760627 0.7705126863805535 1.9747577526546736 3.236597798364649 3.1445923452546283 2.599023283770273 1.4287419604118146 0.47831893461967495 0.8590729021435033 0.42165785079958384 0.6401064936775129 0.6121913515399128 1.6366633170264275 -0.0014062667871398264 1.4128032011257492 -0.0003906354671504162 0.5971279076967138 27.11604929754372 1.1906894080561916 -0.2606991592302558 0.6804457339464048 1.1745227158695104 1.1456842618001783 0.9551357143611527 0.356794309102698 589.1573342443464 589.1572180095374 589.1148254771523 589.1281307962596 588.9984590716083 589.0412137179595 589.0995926635374 13.107585597244457 39.245431855592486 1.532753533100397 2.964778743102069 6.3245669837511285 6.134503519299982 5.6880326862473956
3.2985535500270693 0.7713789575651904 1.9700923522330949 3.2897687980351757 3.1295785687217084 2.60020505824247 1.419176973456588 0.47812440823597674 0.8552405815010301 0.4207335172046795 0.6390786472512453 0.6129728282519676 1.631728127965617 -0.001412198209771962 1.412416381125715 -0.0003969441401117746 0.5971090464746561 27.019913130114237 1.193484054209329 -0.25957551182068156 0.6780804209572363 1.1908172881544945 1.140898352906012 0.9555903104722715 0.3500771074250543 589.157322204043 589.1572248923518 589.1148182792174 589.1281310291863 588.9984544547086 589.0412246675231 589.0995901758727 13.101320758852134 39.273094027974366 1.526106537196955 2.964486221554896 6.313371469013461 6.159900551711531 5.698011298817787
3.291898360846651 0.7732306007631258 1.961159770151699 3.272175382253207 3.146734182899967 2.582494822914974 1.4155738396156723 0.4798595213653319 0.8578288421167078 0.4189767414763911 0.639252484231428 0.614042863290787 1.6345645211748807 -0.0014166718434314126 1.4133263262587628 -0.0003941862806181411 0.5971255765588568 27.09657060717637 1.1914644077472611 -0.25717795565520124 0.673536017710645 1.1854550182371537 1.146365147689188 0.9487559173300631 0.3475349892503654 589.157327449005 589.1572229435294 589.11483103451 589.1281272927276 588.9984586457537 589.041212776113 589.0995876672799 13.12002789271181 39.263261195555245 1.5189550852118145 2.9645569505787357 6.315453366655147 6.162543666422286 5.722456506759293
3.2777452929314785 0.7715678367878334 1.963989492790606 3.291677142580718 3.135322323850615 2.5760194154945872 1.4170193367019437 0.47934028689629665 0.8568840723361729 0.41812077434978595 0.6398325016332697 0.6126141474625502 1.6331516467538223 -0.0014160292965816653 1.4119174669871366 -0.0003972726433017817 0.5971058060106574 27.114335855407358 1.1871557753293698 -0.2593306826091005 0.6749778600150133 1.191397204670179 1.1427319834252183 0.9462453452845837 0.34855560684122394 589.1573318828432 589.1572190443483 589.1148320255558 589.1281301689506 588.9984708516371 589.0412118529911 589.0995859618415 13.162724620231392 39.26523335417313 1.5265161803424645 2.9647578003173543 6.304422623475491 6.166695487633998 5.720832660719311
3.270938084191138 0.7710614248892849 1.972827421322964 3.2794486397134652 3.155852646451309 2.5839207918060945 1.426710097294871 0.48148149809452967 0.8576292343036002 0.42484783444417046 0.6415886363593072 0.6126812805400091 1.6355089079047938 -0.0014163630909800346 1.4134979836205344 -0.00039345186159493186 0.5971580243603506 27.115356168449228 1.1850768196675698 -0.2599872394751221 0.6794677530287091 1.1876753106177254 1.149258711922549 0.9493079321247179 0.35537116249136175 589.1573468989257 589.157228936954 589.1148490379627 589.1281260242264 588.9984613531688 589.0411980707443 589.0995795724452 13.25424653215267 39.26084608677949 1.5179535609173735 2.9643706851702243 6.318022532853205 6.146897167850008 5.756347528691395
3.3165719821393487 0.7757836991150421 1.951121255027656 3.227024868488554 3.1630069524909343 2.5794234003362484 1.3838465068613528 0.48275700558787166 0.8612732352794602 0.42140333457667495 0.6402067843615208 0.615506230162181 1.6329789847751321 -0.0014120214512044417 1.4125913193189907 -0.00039399276909812884 0.5970908355721265 26.853083574046522 1.1989317139961981 -0.2538815359074575 0.6684042099033014 1.171560619420222 1.151523142389681 0.9475658857145434 0.3248669455980145 589.1573571595699 589.1572191858138 589.1148479672055 589.1281319892637 588.9984865357169 589.0411933912796 589.0995725569948 13.249808986812056 39.28209821405316 1.5198586036938786 2.964328992611267 6.31913823141261 6.160529660829561 5.748434377030513
3.2702921398523217 0.7706017985233904 1.9796065919378385 3.278866657759128 3.1618865135104928 2.5567086188593002 1.3995501093388192 0.4813583194001457 0.8583344947243715 0.42119891652150393 0.6431406142145453 0.6192010952625153 1.6359748460472587 -0.00140729320682591 1.4130104304226558 -0.0003961983756758647 0.5970931596679856 27.08514919369974 1.1848793203230148 -0.2605835128667842 0.6828981340242983 1.187497831515405 1.1511688474127981 0.9387207355174861 0.33615083450481376 589.1573597724458 589.1572218832096 589.1148517096515 589.128130727684 588.9984713005442 589.0412033633971 589.0995764369399 13.340084667573091 39.2735364574756 1.5183041703128013 2.964905055475386 6.310721952921489 6.169517879141091 5.747319609125847
3.2812277407253747 0.7720778191063902 1.9121566255940623 3.3143319579940016 3.1414262733238445 2.5787684085743265 1.3957232291586652 0.48135148172053416 0.856333692486788 0.4194734233711629 0.6393824182942595 0.6201736339695171 1.6314785188798764 -0.0013849152941757853 1.4122973147322782 -0.0003854504613833638 0.5970575127298106 27.00727126249162 1.1882176635558535 -0.2586699320862536 0.6482317284258892 1.1982560823626287 1.144676923963427 0.9473119239427802 0.3334127247690894 589.157361945528 589.1572132569041 589.114869394992 589.1281444034923 588.9984583359403 589.0411907213424 589.0995802728829 13.244454496532754 39.25116843273748 1.5292793713569441 2.9650677920096515 6.298539402278874 6.168707657166988 5.704126725883828
3.275758006131358 0.7700517256466479 1.9390740746092812 3.253604299814819 3.1399661526315668 2.5733601359128655 1.3938466982795374 0.4825455485191203 0.8593459357985367 0.42271446321825235 0.6425915452256622 0.6220670855061843 1.6339927536842755 -0.0014018623470877223 1.4112165885045642 -0.0003877526705829024 0.5970738771193826 27.01336361493373 1.1865492945601244 -0.2612975902261472 0.6622105780111079 1.1797633971660713 1.1442120204453652 0.945212490824515 0.33206733375112235 589.1573624532206 589.1572044958757 589.1148768079073 589.128143678792 588.9984642206676 589.0412191873315 589.099585616627 13.305997751746402 39.2892123932858 1.5262075094131762 2.9653022258546264 6.315013169532617 6.1361125778447905 5.7177136909488695
3.2803923136003035 0.7711896615460109 1.9676647100471487 3.3370287829856355 3.1315816745310077 2.599284392419978 1.396034939156379 0.48119884910336863 0.8518379796804402 0.4205024568076484 0.6388653774239857 0.6175799565261078 1.63236441168043 -0.0013994759401239924 1.4121067768190894 -0.00038964696827528634 0.597053434380805 26.98367001939269 1.1879630230485798 -0.2598209414473244 0.6768474132042878 1.2050808251397804 1.1415382042434055 0.9552361734590705 0.3336360320759665 589.157356927148 589.1572114637946 589.1148764849366 589.1281545545468 588.9984734602981 589.0412542402138 589.099591171452 13.331183522490718 39.308458883496705 1.531918833280774 2.9648826488697435 6.322981130894845 6.14420678735941 5.719430290093834
3.271649434591339 0.7714733141033234 1.9733811869380222 3.3006914928649125 3.1539037140350614 2.5797757531846526 1.3958583505968583 0.4846525353712465 0.8546777180359767 0.42275011323294953 0.64212304156208 0.6171614300353481 1.63416193893954 -0.0014036055824221206 1.4123671261705195 -0.0003888281249926653 0.5970313495082817 26.954626298805135 1.185294271983175 -0.2594531974034385 0.6797484100712861 1.194131989813703 1.1486409598678322 0.9477024777857028 0.33350953113812304 589.1573646091322 589.1572160133912 589.114880957571 589.1281459562575 588.9984843370027 589.0412292116335 589.0995820524631 13.44865896340177 39.305205933880366 1.5280309798302185 2.964629016933098 6.313522145252451 6.145425444308698 5.713925748638176
3.2926636378815135 0.7753473142796136 1.9688696863029993 3.326180366840337 3.1633716301550208 2.571947510066373 1.3894316778436981 0.4833692126024572 0.8534406139819841 0.419306765520163 0.641342820592883 0.6153849607826073 1.6330823161420063 -0.0013994050918662891 1.4123385781569917 -0.0003859324404851532 0.5970486076690985 26.940998383889212 1.191696853592089 -0.25444420255930467 0.6774596147867773 1.2018246086570634 1.1516384303572682 0.9446633979503156 0.3288947986739241 589.1573629870504 589.157211006826 589.1148869405405 589.1281444189351 588.9984824556828 589.0412296508403 589.0995862279689 13.406709519087926 39.29800862311042 1.53375603974969 2.9649261086535192 6.303751774647297 6.146531805439394 5.713596477329881
3.2771457592582705 0.7720799488528733 1.9708843055537981 3.2872206571761744 3.175507142523373 2.572520459406348 1.3879149685892485 0.4860613223299622 0.8562350531142032 0.42038133039435976 0.6419279906156362 0.6165315068894422 1.6350054801690526 -0.0014066786472871913 1.413459783015202 -0.0003848434468938642 0.5970439575361828 27.00366183632107 1.1869728482081998 -0.25866717362914854 0.6784823280986039 1.1900424226924622 1.1554673495178096 0.9448861418164428 0.32780259838472264 589.1573659886582 589.1572128014934 589.1148873423183 589.1281369627362 588.9984785944449 589.0412283014467 589.0995759044276 13.481803720713229 39.3107454933552 1.529706481957268 2.9654900241760496 6.3119277239795295 6.135692111086877 5.691837680586804
3.3030933775400437 0.7777007443537132 1.9676786351969022 3.341923848018927 3.1685034275981105 2.5690273676196305 1.4099859442903975 0.4846296313486707 0.8538598093473085 0.42053312739656956 0.6409154077000507 0.6128756069977875 1.6339884136108869 -0.0013972370231804922 1.413691079176949 -0.0003823475805986272 0.5970633648773507 26.84886265005472 1.1948594165328283 -0.2514134761597826 0.676854490172436 1.2065466435637768 1.1532593715539632 0.9435273710953828 0.34357973575201967 589.1573596068023 589.1572137598697 589.1149013066878 589.128130570369 588.9984717235413 589.0412139079764 589.0995811747265 13.470888549319184 39.31267522218887 1.5318298894361722 2.964885790561377 6.317836976405167 6.1366567902442695 5.722271957409912
3.2884530874442786 0.7766510399250891 2.00527258166103 3.3678062595672746 3.1477462370340024 2.5716717245775786 1.4116469130648883 0.4812706802296192 0.8506914710447585 0.42020700252125043 0.6404601473946285 0.6143835186688547 1.6368564650932036 -0.0013952416507135128 1.4151091454155895 -0.0003855688559648185 0.5970375348406632 26.969231970218537 1.1904172680179448 -0.2527641415610415 0.6957800024711714 1.2142615708440678 1.146686716452688 0.9445561639283255 0.3447570462316671 589.157351602899 589.1572193452301 589.1148992099692 589.1281361238488 588.9984520432871 589.0412344312343 589.0995835899811 13.549456380128134 39.32196703106588 1.5290919221633374 2.9655320849965134 6.304781776624634 6.142739895957082 5.687423924316066
3.2836799030430335 0.7726746071341392 1.9681334700553308 3.351546668751421 3.162362127296353 2.5925385161690975 1.3982541032826383 0.48295176878661683 0.8539582478515715 0.4200032253179788 0.6398078226486787 0.6170491266971259 1.6315175670027973 -0.0014034110690816883 1.4119586440008747 -0.00038084370436573556 0.5970285555958715 26.83738492189271 1.188964715171737 -0.2578972670982565 0.6770856164804457 1.2094219314545442 1.1513192569914754 0.9526375177784354 0.3352243892996552 589.1573523634943 589.1572128109926 589.1149084635816 589.1281273893754 588.9984809303371 589.0412123490738 589.0995767272148 13.548067478035767 39.31947004323253 1.516814084058078 2.9653464754308665 6.303119924998266 6.1359832071961655 5.697136659516884
3.2652397763966743 0.7710618177682778 1.9968228994027843 3.3498595880689166 3.17869950000362 2.5907137797922153 1.3850233078480227 0.48525327229944043 0.8513307071310489 0.42023932898261873 0.6379802099900828 0.6177436932511973 1.635211227822178 -0.00140792308571812 1.4125630203670319 -0.00038482718415290584 0.5970314307797641 26.965285197039147 1.1833331984382587 -0.2599867299451676 0.6915573671774865 1.2089184309492798 1.1564721508812 0.9519334283966828 0.32571696826883517 589.1573483223382 589.157221405214 589.1149110832129 589.1281191368962 588.9984784433614 589.0412314290375 589.0995780128077 13.643766307591243 39.32649429725916 1.5135420373933917 2.9655268508475414 6.291744676204211 6.145755594465184 5.68187279141404
3.2778245620713093 0.7732234845541504 2.002475174631859 3.3466567116675114 3.178857821245644 2.5858295052474465 1.392130040768265 0.4862561102741234 0.8510034750957265 0.4193796492817329 0.6380731285644482 0.6159526651119684 1.6358746956052892 -0.001409111171336262 1.4129785509544432 -0.00038635859231118497 0.5970422421656856 26.93734422533605 1.1871799590819918 -0.25718715891450666 0.6943840026959456 1.207961850989708 1.156521956564124 0.9500463482641466 0.33083497764098735 589.1573460193405 589.1572211291349 589.1149085552089 589.1281202891453 588.9984795228838 589.0412299889041 589.0995813415078 13.623131988626328 39.331768797467724 1.5126869028441337 2.9654490386007173 6.2966748667972325 6.146278850690929 5.698443027945324
3.277798421999088 0.7725244821545032 1.9861271490237387 3.350578631356927 3.1768967597349103 2.5899116824640083 1.3873844395510455 0.4838165730514582 0.8515546403098563 0.4207773565984698 0.6380250629648843 0.6166502448068183 1.633865858390457 -0.0014018017332358475 1.411898732325926 -0.0003849997291246268 0.5970310437749832 26.88374059359612 1.1871719842267308 -0.25809157860303156 0.6861865862441804 1.2091330566997824 1.155904858610457 0.9516237756953017 0.3274202763598562 589.1573490908802 589.1572173366309 589.1149094309444 589.128113044234 588.9984825750684 589.0412197448865 589.0995816202571 13.595457872257176 39.32207842860698 1.5088672090550406 2.965186096026301 6.288717395375635 6.145786952504764 5.696742770324
3.2863200782323068 0.773443852518171 1.995764110103596 3.34541410307355 3.171795440943877 2.5926483863128977 1.3850653478982398 0.4864922201014657 0.8532731566299652 0.4228683431087669 0.6392205132596854 0.6152726484128613 1.6342598804925865 -0.0014035667880308992 1.4126545856485528 -0.0003849181777174242 0.5970131532360198 26.823822337080383 1.1897684215153945 -0.2569022004619295 0.6910269895944872 1.2075904835482563 1.1542978127094523 0.9526798962484435 0.32574732112424515 589.1573502950483 589.1572203948717 589.1149078329041 589.1281113175635 588.998495541566 589.0412037331502 589.0995799074487 13.601753099131715 39.326038210055856 1.5136092131899195 2.9653680725593112 6.29392931196298 6.148663123952747 5.700175952401578
3.2802174083833426 0.7718535428221718 1.9921820063194025 3.3609782474277656 3.1569157355121233 2.5743470860703788 1.380692022432449 0.4848018559119296 0.8506909636195892 0.4208202430114615 0.6417972996037598 0.6154570382863166 1.6330615181095371 -0.0014043600519720492 1.4133974519650598 -0.00038477891172456727 0.5970070065433575 26.850504595528637 1.1879097032431305 -0.25896045832508297 0.6892305236227853 1.2122320766683996 1.149595517902601 0.9455959431566101 0.3225848390080525 589.1573378841478 589.1572206100104 589.114903116597 589.1281258984204 588.998478481234 589.04121784424 589.0995852437495 13.620699985667706 39.342969746316946 1.5236306723321815 2.9653958495770936 6.294869913134617 6.1350959698680425 5.689219723185442
3.278183427082306 0.7739333013432819 1.9949145195211466 3.3699982910568274 3.170018779366207 2.5694105625602353 1.3918058646897393 0.4853812172870248 0.8515421052739278 0.42030237878738397 0.6429287487578421 0.6154356688480938 1.6339946727238361 -0.00141045679470646 1.411663992247363 -0.0003813080946031979 0.5970449238791182 26.891429223716685 1.1872894357671784 -0.25626958308068826 0.6906012020660313 1.2149122372593428 1.153737511961928 0.9436765195122838 0.3306020871643385 589.1573386257613 589.157219511406 589.1148960184388 589.128124953594 588.9984839866058 589.0412042307786 589.0995876232172 13.626138891976858 39.33275158811382 1.5329847626563224 2.9656619073904222 6.301357645012004 6.121955181874063 5.700033522887199
3.2782332802131755 0.771729066445282 1.9721317776602278 3.34058837384861 3.1738358204133714 2.5626607903291347 1.3956467463618012 0.4856077998379173 0.8499849304065529 0.42088365336158223 0.6428622404485964 0.6128712549083796 1.63299666572994 -0.0014044459529670556 1.4127151722150797 -0.00038110912600604373 0.5970535934431848 26.827350901094366 1.1873046431992549 -0.25912174075520644 0.6791150783191071 1.2061469513092005 1.1549408943685575 0.941046089941504 0.3333579252996147 589.1573367341964 589.15722443643 589.1149095312538 589.1281155890064 588.9984965379518 589.0411948571281 589.0995891379467 13.6310584223869 39.33062794283662 1.5301462719396914 2.9651350901465454 6.2955137419395495 6.120357990774724 5.7115547963796836
3.2859809030230545 0.7731115507672319 1.9582276934781784 3.293788871639196 3.191991482479867 2.5973318022370693 1.384669087496828 0.48440234856246644 0.8533642046714262 0.41789119685844145 0.6415150833997254 0.61773976942922 1.631796758729549 -0.0013981639602804684 1.4113910123176634 -0.00038293728221159217 0.5970621366029284 26.782039590461164 1.1896652079801286 -0.2573319319223699 0.6720398261512724 1.1920385348740852 1.1606450111879705 0.9544846881841692 0.3254611850968689 589.1573350480325 589.1572237322661 589.1149103335633 589.1281292127868 588.9985012819461 589.0411867941939 589.0995919303714 13.612129509676453 39.33585875482232 1.5393731848073005 2.9660818865441527 6.283375563573858 6.122981171517706 5.695323182433209
3.264045074478693 0.7724749589307196 1.9496705269821881 3.261855431288241 3.201424506117595 2.590871487506827 1.370026017177102 0.4914485796859198 0.860126291232707 0.4199064205834022 0.6412767095367635 0.6216279659581356 1.632830844286882 -0.0014052032979199533 1.4120095846332352 -0.0003808205496011321 0.5970967778203475 26.88793434945397 1.182967246589442 -0.25815568635929814 0.6676603977782636 1.1822961841756991 1.16359586891393 0.9519943007770548 0.314829730299934 589.1573415109199 589.1572234642922 589.1149259447599 589.1281250092405 588.9985072102046 589.0411887854044 589.0995871193911 13.703664633475476 39.319777475572145 1.544111625133154 2.966656339883146 6.285259544973455 6.129877610338193 5.691395304150653
3.275979205184229 0.7722771632346458 1.9490494223739667 3.2280534817634936 3.203362854322289 2.583429998231144 1.371896641254555 0.49149561471093284 0.8570682263522961 0.41906743169793853 0.6413146692528735 0.6214573179035832 1.6325451897308119 -0.001403597945278766 1.4123751223787713 -0.00038072021094019747 0.5970968438529731 26.84284811818241 1.186616818346815 -0.25841177365552725 0.6673417780150881 1.1718793183508416 1.1642011499809786 0.9491179726672052 0.3161941921033487 589.1573392111189 589.1572237602302 589.114923543338 589.1281268753079 588.9984964050806 589.0411885225533 589.0995920502284 13.679455611156119 39.326908636764564 1.5407093139475139 2.966671046924518 6.284823696823911 6.1277826801031114 5.693416775406634
3.277113702659859 0.7738782880987952 1.9340408824776305 3.268026107714534 3.199218531869858 2.5958784759477957 1.3844215735793644 0.4901460253943672 0.8572884854316278 0.4194582334316325 0.6409011629721075 0.6156888971870027 1.630021902236403 -0.0014023016292915396 1.410320090446027 -0.00038200800549337255 0.5971482978665241 26.80424276771798 1.1869630662950492 -0.2563406682759214 0.6596115356275519 1.1841861658625816 1.1629065711911892 0.9539249857075265 0.32528241600013835 589.1573421706449 589.1572188629859 589.1149348139702 589.1281295397573 588.9985280148999 589.0411780876616 589.0995957638548 13.62034361459522 39.31214929718525 1.554021716721844 2.966947852533357 6.296166977465344 6.104131988438924 5.702249590712795
3.2950998825504345 0.7732468364661502 1.9116110405095825 3.206554814068956 3.2038042413375227 2.5804502268042273 1.3969805725299937 0.48969466923422605 0.8600706560281296 0.4218018412892838 0.6402283911426323 0.615012044222036 1.633145198357271 -0.0013989856267104936 1.413650536646772 -0.0003831764219846117 0.5971531766320495 26.795949844423905 1.192436480863902 -0.2571569586427209 0.6479463632385538 1.1651970941336625 1.1643389291302786 0.947963890222302 0.33431317361405727 589.1573506107377 589.1572158847791 589.1149364979644 589.1281279257408 588.9985392675221 589.041160371274 589.0995933959794 13.616550497347127 39.30790670576345 1.5502234125508687 2.966688372589077 6.292233587789648 6.11396709037273 5.713213360151574
3.281522386617137 0.7716057677883206 1.920638704111181 3.2452225814281412 3.1938435114357793 2.5938273157120713 1.3912762654009132 0.49399011922151675 0.8614758983616128 0.42084129620514293 0.6385335895959121 0.613258742430206 1.632881418451182 -0.0014010819751255556 1.4122618701776533 -0.0003796301222623013 0.5971520983495543 26.76155677378616 1.1883074569766734 -0.25928152287699735 0.6526577891123955 1.1771839399233335 1.1612250540514655 0.9531345130199124 0.3302215024237787 589.1573535610705 589.1572145387545 589.1149413564791 589.1281317243883 588.9985510451482 589.0411733478219 589.0995918227624 13.647915919840123 39.31336223737322 1.5433379868992545 2.9663744411942985 6.284985435835483 6.124422124994316 5.727045111043541
3.2582496728055537 0.7705198020844913 1.9299513051837895 3.2825096061476873 3.1894606617975323 2.6034791374525046 1.4073276092912306 0.49411643035594105 0.8566022613357868 0.42097804742484884 0.6391643933678239 0.6125135349235684 1.6307837007727681 -0.0013976337713175924 1.4097286174930392 -0.00038173047978369643 0.597156679684334 26.81547456466643 1.1811901410083858 -0.26068992424787724 0.6574947721237799 1.1886082536635518 1.159851830965726 0.956848680319075 0.34169259345313274 589.1573484850414 589.157215660249 589.1149413536621 589.1281347111844 588.9985450245962 589.0411793680626 589.0995973693654 13.658209288766404 39.30236113193343 1.5535512105390514 2.966381833731793 6.292079876910553 6.10941782176712 5.7286990824999275
3.27971139052618 0.7706974093958864 1.922385734327588 3.2659964618316932 3.198893687893624 2.596823719390578 1.3930926354500766 0.49477744155677394 0.8601507795506956 0.42053826000615874 0.6402405493865944 0.6117325971083565 1.6328706640340203 -0.0013995636050204588 1.4108047933741517 -0.0003822013956416979 0.5971647493794296 26.7422911819181 1.1877554278314064 -0.26045944756897915 0.6535669846508257 1.183564911213851 1.1628050274966257 0.9542890518209544 0.33152619326863264 589.1573482372609 589.1572163701527 589.1149390465484 589.1281345448575 588.9985455771084 589.0411840027709 589.0995988677888 13.667656265243329 39.32282401796455 1.5493820302756007 2.9664694953533894 6.295301812017858 6.110462393921752 5.730421751849791
3.259607597076443 0.7691994294081925 1.9287345972901044 3.3133585768940006 3.1812908277996224 2.608723528516239 1.4086748181038269 0.49180711626468 0.8537307015257257 0.42115657064331546 0.6393577243860328 0.6112022373624962 1.6314018935396826 -0.0013948139173475104 1.4102084095810015 -0.00038350947605938536 0.5971610137696884 26.833274086146744 1.1816068191387312 -0.26240500706680925 0.6568641388124609 1.1979623507522357 1.1572870351202746 0.9588610321670819 0.34264941714211283 589.1573430716712 589.1572189239911 589.1149386329121 589.1281390364937 588.9985243596011 589.0412023062767 589.099604166322 13.650685751740465 39.31483687404678 1.5569209097110772 2.9666222311726025 6.2958529203021785 6.119135140262564 5.724716849134302
